,UNIVERSIDAD,CARRERA,TITULO,RESUMEN,AUTOR(ES),AÑO,PDF
60,ucv,psicología,Evidencias psicométricas de la escala de resiliencia de wagnild y young en adolescentes de instituciones educativas de la Región Piura,"Este estudio tiene como finalidad analizar las Evidencias psicométricas de la Escala de Resiliencia de Wagnild y Young en adolescentes de instituciones educativas de la Región Piura. En base al contexto situacional actual, ...","Diaz Acedo, María Alejandra; Yenque Saavedra, Greysi Marina",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/83146/Diaz_AMA-Yenque_SGM-SD.pdf
61,ucv,psicología,Felicidad y compromiso organizacional en colaboradores de una tienda por departamento de Chimbote,La presente investigación tuvo por objetivo de establecer la relación entre felicidad y compromiso organizacional en colaboradores de una tienda por departamento. Se seleccionó como participantes a 132 colaboradores de ...,"Gómez Morillo, Alexandra Yasmine",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/83264/G%c3%b3mez_MAY-SD.pdf
62,ucv,psicología,"Estilos de crianza y conducta agresiva en adolescentes de instituciones educativas del distrito de Laredo, 2021","El presente estudio tuvo el objetivo de determinar la relación entre los estilos de crianza y la conducta agresiva en adolescentes una institución educativa del distrito de Laredo, para ello se empleó un diseño ...","Olivares Melendez, Karla Esthefany; Vallejos Chiques, Angie Geraldine",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/83067/Olivares_MKE-Vallejos_CAG-SD.pdf
63,ucv,psicología,Resiliencia y violencia de pareja en universitarios de Lima Metropolitana 2020,"La presente investigación determinó la relación entre la resiliencia y violencia de pareja en universitarios de Lima Metropolitana 2020. Para lo cual, el tipo de investigación correspondió al descriptivo – correlacional ...","Sanchez Mujica, Jeany Stephanie",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/83523/Sanchez_MJS-SD.pdf
64,ucv,psicología,"Dependencia emocional y violencia de pareja en mujeres de un mercado del distrito de Florencia de Mora en Trujillo, 2021","El presente estudio tuvo como objetivo de estudio determinar la relación de las variables dependencia emocional y violencia de pareja en mujeres de un mercado del distrito de Florencia de Mora en Trujillo,2021. Esta ...","Álvarez Pinedo, Santos Charito; Vittery Benites, Tania Cecilia",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/83351/%c3%81lvarez_PSC-Vittery_BTC-SD.pdf
65,ucv,psicología,"Compromiso organizacional en el personal asistencial de un hospital policial de Lima, 2021","El presente estudio tuvo como objetivo establecer el nivel de compromiso organizacional en el personal asistencial de un hospital policial de la ciudad de Lima, fue un estudio cuantitativo, de tipo básico, nivel descriptivo ...","Astuquillca Vásquez, Johana Lisset",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/83352/Astuquilca_VJL-SD.pdf
66,ucv,psicología,Evidencias psicométricas de la escala de respuestas rumiativas en adolescentes de Nuevo Chimbote,"La presente investigación tuvo como propósito determinar las evidencias psicométricas de la escala de respuestas rumiativas en adolescentes de Nuevo Chimbote, debido a ello la investigación fue de tipo instrumental, ...","Flores Luna, Miluska Sabrina",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/83408/Flores_LMS-SD.pdf
67,ucv,psicología,Consecuencias psicológicas de la violencia contra la mujer: Una revisión sistemática,"Actualmente, el maltrato hacia las mujeres es un problema constante en la humanidad dónde se perciben consecuencias tanto físicas como psicológicas; sin embargo, las físicas se hacen notar más a menudo. El objetivo es ...","Diaz Canales, Alejandra Elena; Mauri Cerna, Jennifer Beatriz",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/83285/Diaz_CAE-Mauri_CJB-SD.pdf
68,ucv,psicología,"Actitudes frente a la violencia conyugal en las mujeres de los distritos de Típan y Pampacolca, Arequipa, 2021","El presente estudio tuvo como objetivo principal comparar las actitudes frente a la violencia conyugal de las mujeres de los distritos de Típan y Pampacolca. La metodología utilizada fue de tipo básica, con diseño ...","Navio Araos, Mayra Fabiola; Rivero Nuñez, Jorge Jesus",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/83625/Navio_AMF%20-%20Rivero_NJJ-SD.pdf
69,ucv,psicología,"Propiedades psicométricas de la Escala de actitud hacia la homosexualidad (EAH-10) en efectivos policiales de una unidad PNP de Lima, 2021","La presente investigación tuvo como objetivo determinar las propiedades psicométricas de la Escala de actitud hacia la homosexualidad (EAH-10) en efectivos policiales de una unidad Policía Nacional del Perú (PNP) de Lima, ...","León Yanaylle, Versy Sugeith; Tarrillo Mundaca, Suly Judith",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/83517/Le%c3%b3n_YVS-Tarrillo_MSJ-SD.pdf
70,ucv,psicología,"Funcionalidad familiar y procrastinación laboral en trabajadores de un hospital público de Lima sur, 2021","El presente trabajo de investigación se hizo con el objetivo de determinar la relación entre funcionalidad familiar y procrastinación laboral en trabajadores de un hospital público de Lima sur, 2021. El tipo de investigación ...","Bustillos Puma, Flor De Maria",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/83529/Bustillos_PFDM-SD.pdf
71,ucv,psicología,Satisfacción sexual y apego afectivo en universitarios de la ciudad de Chimbote,La presente investigación tuvo como objetivo determinar la relación entre satisfacción sexual y apego afectivo en universitarios de la ciudad de Chimbote. La investigación de corte cuantitativo y diseño no experimental ...,"Liñan Guerrero, Yoselin del Rocio; Ramirez Grados, Cielo Rossalyn",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/84023/Li%c3%b1an_GYDR-Ramirez_GCR-SD.pdf
72,ucv,psicología,Escala metas de logro 3x2 en estudiantes de secundaria de un colegio de Lima Metropolitana: evidencias de validez y confiabilida,"Esta investigación, tuvo como primordial objetivo verificar las propiedades psicométricas de la escala Metas de Logro 3x2 en estudiantes de secundaria. Para ello, se trabajó con el diseño no experimental y se contó con ...","Porras Rojas, Paola Soraya",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/84240/Porras_RPS-SD.pdf
73,ucv,psicología,"Dependencia emocional y violencia de pareja en jóvenes de Lima Norte, 2021","El presente trabajo de investigación planteó como finalidad determinar la correlación entre la dependencia emocional y violencia de parejas en jóvenes de Lima Norte, 2021. Se empleó un tipo de investigación ...","Gamarra Huaccha, Juan Javier; Santos Moreno, Kelly",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/84190/Gamarra_HJJ-Santos_MK-SD.pdf
74,ucv,psicología,Adolescentes con conductas delictivas. Una revisión sistemática,"La presente investigación tuvo como fin principal conocer las características asociadas a los adolescentes con conductas delictivas. Para ello se empleó un diseño de investigación de revisión sistemática, contando con ...","Chaquila Chinchay, Jorge Efrain; Pretel Terrones, Jhimy Jordi",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/84108/Chaquila_CJE-Pretel_TJJ-SD.pdf
75,ucv,psicología,"Inteligencia emocional y estrés laboral en trabajadores del área de logística de una institución policial, Lima - 2021",La presente investigación tuvo como objetivo general determinar la relación entre inteligencia emocional y estrés laboral en trabajadores del área de logística de una institución policial. La investigación tuvo una ...,"Rodríguez Ayala, Lina",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/84242/Rodr%c3%adguez_AL-SD.pdf
76,ucv,psicología,"Factores relacionados al estrés laboral y síndrome de burnout durante el COVID-19 en personal de un policlínico de Lima, 2021","El presente estudio tuvo como objetivo determinar la relación entre factores relacionados al estrés laboral y síndrome de burnout durante COVID-19 en personalde un policlínico Lima, 2021. El tipo de estudio fue básico, ...","Ibarra Serna, Elenince Elia",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/89180/Ibarra_SEE-SD.pdf
77,ucv,psicología,"Conflicto interparental y desarrollo de habilidades sociales en adolescentes del Colectivo Hipocentro, Ventanilla, 2020","El siguiente estudio tiene como fin fijar la conexión entre el conflicto interparental y el desarrollo de habilidades sociales en adolescentes del Colectivo Hipocentro, Ventanilla, 2020. Se utilizó la metodología básica, ...","Hoyos Leiva, Eva Katherine",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/83684/Hoyos_LEK-SD.pdf
78,ucv,psicología,Factores de riesgo asociados al comportamiento impulsivo en el uso de plataformas virtuales en jóvenes: Una revisión sistemática,La presente revisión sistemática se realizó con el objetivo de determinar los factores de riesgo asociados al comportamiento impulsivo en el uso problemático de las plataformas virtuales en jóvenes según la revisión de ...,"Flores Gavilán, Joseliz Estelita Del Carmen; Gaona Rojas, Melina Julia",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/83642/Flores_GJEDC-Gaona_RMJ-SD.pdf
79,ucv,psicología,Afrontamiento al estrés: un estudio comparativo en hombres y mujeres del gremio de industriales gráficos y empresarios de Tacna 2021,"La investigación tuvo como objetivo, comparar el uso de estrategias de afrontamiento al estrés entre hombres y mujeres del gremio de industriales gráficos y empresarios de Tacna 2021. La investigación es de enfoque cu ...","Rivera Begazo, Mirtha Sandra",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/83510/Rivera_BMS-SD.pdf
80,ucv,psicología,"Violencia en mujeres de un asentamiento humano de San Juan de Lurigancho, Lima – 2021","El objetivo del presente estudio fue determinar el nivel de violencia en mujeres de un asentamiento humano de San Juan de Lurigancho, Lima – 2021; el tipo de investigación fue básica, de nivel descriptivo y diseño no ...","Mendoza Lévano, Víctor Israel",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/83615/Mendoza_LVI-SD.pdf
81,ucv,psicología,"Propiedades psicométricas de la escala de soledad social y emocional para adultos (SELSA-S) residentes de Lima Metropolitana, 2021","La presente investigación abarcó como objetivo general evaluar las propiedades psicométricas de la Escala de soledad social y emocional para adultos (SESLA-S) residentes de Lima Metropolitana, 2021. La escala en su versión ...","Rivasplata Martiarena, Jilly Dayana",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/84314/Rivasplata_MJD-SD.pdf
82,ucv,psicología,"Violencia en el noviazgo y bienestar psicológico en jóvenes del distrito de Surco, Lima, 2021",El estudio tuvo como propósito determinar la relación existente entre el bienestar psicológico y la violencia en el noviazgo en jóvenes del distrito de Santiago de Surco. La muestra estuvo conformada por 389 participantes ...,"Chavez Muñoz., Milagros Mayra; Paiva Flores., Luz Carmela",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/84184/Chavez_MMM-Paiva_FLC-SD.pdf
83,ucv,psicología,"Dependencia emocional y violencia de pareja en adultos de Lima Metropolitana, 2021","La presente investigación tuvo como objetivo determinar la relación entre dependencia emocional y violencia de pareja en adultos de Lima Metropolitana, 2021. Es de tipo básico con diseño no experimental correlacional ...","Cordova Avila, Rodrigo Alonso; Lavado Shimazu, Harumi Vanesa",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/84180/Cordova_ARA-Lavado_SHV-SD.pdf
84,ucv,psicología,"Propiedades psicométricas de la escala de Engagement (UWES) de Bakker en colaboradores de una empresa de transporte urbano del distrito de Comas, Lima, 2021","El estudio de investigación tuvo como objetivo principal determinar las propiedades psicométricas de la escala de Engagement (UWES) de Bakker en colaboradores de una empresa de transporte urbano del distrito de Comas, ...","Mauricio Balboa, Karla Briggit; Reyes Sotelo, Raquel Natalia",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/84191/Mauricio_BKB-Reyes_SRN-SD.pdf
85,ucv,psicología,"Propiedades psicométricas del Inventario de Procesos de Autorregulación del Aprendizaje (IPAA) en universitarios de Lima Metropolitana, 2021","La presente investigación tuvo como objetivo analizar las propiedades psicométricas del Inventario de Procesos de Autorregulación del Aprendizaje (IPAA) en universitarios de Lima Metropolitana, 2021. Es de tipo psicométrico ...","Camere Fernández, Juana Paola; Javier Vasquez, Jesús David",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/84189/Camere_FJP-Javier_VJD-SD.pdf
86,ucv,psicología,"Estereotipos de género y sexismo ambivalente en estudiantes que pertenecen a universidades ubicadas en el distrito de Los Olivos, 2021","El objetivo de la presente investigación es determinar la relación entre los estereotipos de género y sexismo ambivalente en estudiantes que pertenecen a universidades ubicadas en el distrito de Los Olivos, 2021. El ...","Flores Principe, Dayely Marlu; Ramírez Prado, Melanie Yiseth",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/84188/Flores_PDM-Ram%c3%adrez_PMY-SD.pdf
87,ucv,psicología,"Violencia familiar y resiliencia en adolescentes de una institución educativa pública del distrito de Supe, Lima, 2021","La investigación tuvo como problema princicipal determinar la relación, a modo de correlación, entre la violencia familiar y resiliencia en adolescentes de una institución educativa pública del distrito de Supe, Lima, ...","Villaseca Mendoza, Carla Antonia",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/84183/Villaseca_MCA-SD.pdf
88,ucv,psicología,Clima organizacional y satisfacción laboral de los docentes de la I. E. 20147 del distrito de Imperial Cañete 2021,"El objetivo del presente estudio fue encontrar la relación existente entre clima organizacional y satisfacción laboral en los docentes de una institución educativa de Cañete. Para esto, se realizó un estudio descriptivo ...","Soto Pérez, Juan Alberto; Vidarte Dávila, Teresa",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/84181/Soto_PJA-Vidarte_DT-SD.pdf
